88.650002	89.230003	87.779999	5329600	1
89.839996	94.400002	89.589996	19162100	0
87.599998	88.900002	85.5	19204600	0
86.239998	86.489998	83.559998	11279300	1
83.839996	85.639999	82.599998	8774900	0
84.470001	85.5	83.519997	6502900	1
85.639999	87.25	85.169998	7253200	0
85.760002	86.75	84.620003	5886900	1
86.559998	88.199997	86.559998	6663000	0
87.480003	87.480003	84.93	6177900	0
85.639999	85.75	83.019997	7279400	1
84.309998	84.839996	83.050003	4693000	1
84.099998	85.959999	84.099998	5628000	0
85.010002	85.470001	83.269997	4440600	0
83.639999	84.400002	82.449997	5025000	1
83.419998	86.599998	83.379997	5619400	0
85.720001	86.370003	84.07	5712400	0
84.110001	84.169998	82.779999	4924700	0
81.160004	81.779999	80.25	6888600	1
81.410004	82.690002	80.790001	5884400	1
80.910004	83	80.489998	5170600	1
82.980003	84.349998	82.660004	5375000	1
84.779999	85.059998	83.540001	6130700	0
85.169998	85.589996	84.239998	4723200	0
84.660004	86.339996	83.949997	4791000	0
84.099998	84.760002	83.379997	3613800	1
84.010002	84.849998	83.139999	3997700	0
84.779999	84.989998	82.57	4620700	0
81.93	81.949997	80.349998	5263800	0
80.739998	82.419998	79	6245800	0
79.040001	80.150002	77.800003	6512700	1
78.389999	78.959999	77.510002	4140200	1
78.269997	79.779999	77.629997	4671500	1
79.860001	81.040001	78.870003	7037600	1
80.599998	82.629997	80.5	6776200	1
82.330002	84.07	82.300003	7023100	1
84.440002	84.900002	83.760002	6006900	0
83.809998	84.57	83.459999	3572000	0
84.169998	84.410004	82.790001	4446800	1
85.910004	90.980003	85.900002	13114300	0
90.75	91.190002	89	7872700	0
90.739998	91	89.470001	6769500	1
89.690002	90.760002	88.480003	4209300	1
91.459999	94.190002	91.099998	8264900	0
92.82	94.5	92.220001	5685300	0
92	92.709999	90.769997	5075100	0
91.440002	92.25	89.75	4256800	1
91.040001	92.809998	90.599998	3508000	0
91.959999	92.330002	90.099998	4393900	1
92.260002	94.169998	91.43	8539200	0
92.5	92.900002	90.370003	6645100	0
90.050003	91.139999	89.580002	5039400	0
90.25	90.93	88.269997	7028500	1
89.330002	91.080002	88.400002	6963700	1
91.5	94.480003	91.150002	7445100	1
94.800003	96.720001	94.230003	9674300	1
95	95.949997	94.260002	4694000	0
96.169998	96.25	93.07	5591400	1
93.830002	95.25	93.68	4720000	1
96.220001	97.82	96.019997	5556800	0
95.129997	97.059998	95.080002	6242100	0
95.300003	96.120003	93.610001	7038400	0
95.349998	96.279999	94.25	6017400	1
95.910004	96.099998	94.269997	7777600	0
95.269997	96.629997	92.910004	7761200	1
93.660004	94.099998	91.699997	16518500	1
111.050003	119.650002	110.620003	58305800	1
119.209999	125.68	118.489998	32271200	0
122.93	124.260002	119.419998	20304200	0
121.57	125.120003	120.760002	16887700	1
123.900002	124.300003	120.120003	12821800	0
121.970001	122.900002	118.209999	13312200	1
118.660004	119.5	116.709999	11280000	0
117.669998	118.879997	116.629997	9478500	0
119	119.25	116.760002	7617500	1
117.459999	120.949997	116.25	9086800	1
123	126.980003	122.669998	13226000	1
127.110001	128.320007	125.589996	8624200	1
126.800003	130.610001	126	10529300	0
131.080002	131.309998	128.330002	7434200	1
129.979996	132.149994	129.979996	7210100	1
131.160004	132.990005	129.75	7376800	0
132.119995	134.559998	130.979996	9018300	0
131.399994	131.850006	129.320007	7748000	1
130.899994	131.410004	129.529999	5213500	0
130.539993	130.539993	128.479996	5998200	1
127.760002	129.990005	127.410004	6652600	1
131.050003	133	131	6878100	0
133.570007	134.330002	132.220001	7319700	1
133.309998	134.199997	132.399994	5071200	0
130.300003	133	129.880005	4422600	1
132.190002	136.080002	132.160004	10119500	1
136.940002	139.350006	135.75	9657600	1
139.149994	142.669998	138.960007	11798000	0
143.619995	145.910004	140.770004	16523500	0
143.419998	143.449997	135.110001	14827400	0
138	139	133.839996	7837000	0
134.300003	136.080002	132.869995	8002800	0
134.600006	134.710007	129.820007	12632900	1
132.410004	136.190002	132.399994	11343600	0
136.070007	136.289993	133.199997	8046700	0
132.5	132.610001	129.350006	10022900	0
130.759995	132.460007	129.589996	7428800	0
130.929993	131.449997	127.650002	10261300	0
129.360001	130.080002	126.900002	8476500	1
127.910004	128.789993	125.650002	9605400	1
130.479996	133.199997	130.190002	9473600	1
133.759995	135.990005	132.649994	8257500	1
134.800003	139.050003	134.350006	9546100	0
139.199997	139.699997	137.539993	5128800	1
139.75	141.979996	138.529999	8763900	1
141.289993	142.580002	138.550003	8400600	0
138.399994	138.399994	135.279999	6913200	0
137.089996	137.279999	134.520004	4523000	0
136.25	136.610001	133.139999	7599900	1
133.429993	135.479996	131.809998	8851900	0
134.600006	134.729996	131.649994	7178800	0
